,Id,Name,Artist,Released,RYM Rating,Genres,Descriptors,Language,Track listing,Colorscheme,Ranked,Num_of_RYM_Ratings
0,thelastpoets2018undkis,Understand What Black Is,The Last Poets,18 May 2018,3.01,"Jamaican Ska, Jazz Poetry
Reggae",,English,"['Understand What Black Is', 'North East West South', 'How Many Bullets', 'She Is', 'What I Want to See', 'Certain Images', 'The Bridge', 'We Must Be Sacred', 'Rain of Terror', 'The Music']","['#a79aa1', '#818b8a', '#4f3461', '#8e5335', '#ae1a26', '#4e7ca0', '#ab9ebc', '#ffe35d', '#f3ab3f', '#b4baa9']",,42
0,deadcandance2018diosus,Dionysus,Dead Can Dance,2 November 2018,3.42,"Tribal Ambient, Neoclassical New Age
Turkish Folk Music, Balkan Folk Music, Persian Folk Music, Greek Folk Music","female vocals,  ritualistic,  atmospheric,  mysterious,  male vocals,  rhythmic,  tribal,  nature,  mythology,  spiritual,  concept album,  pagan,  ethereal",English,"['Act I', 'Sea Borne', 'Liberator of Minds', 'Dance of the Bacchantes', 'Act II', 'The Mountain', 'The Invocation', 'The Forest', 'Psychopomp']","['#9b5030', '#759586', '#bfa49d', '#7e7e7a', '#467785', '#38537e', '#88ac62', '#c67361']",#382 for 2018,1777
0,xylouriswhite2018mother,Mother,Xylouris White,19 January 2018,3.16,"Cretan Folk Music, Avant-Folk
Experimental Rock","playful,  male vocals,  acoustic",Greek,"['In Medias Res', 'Only Love', 'Motorcycle Kondilies', ""Spud's Garden"", 'Daphne', 'Achilles Heel', 'Woman From Anogeia', 'Call and Response', 'Lullaby']","['#c3beb3', '#969b97', '#bfbfbd', '#b4b4aa', '#797971', '#787870']","#1,085 for 2018",311
0,tremblingbells2018duness,Dungeness,Trembling Bells,23 March 2018,3.19,"Folk Rock, Psychedelic Folk
British Folk Rock, Progressive Folk, Psychedelic Rock","psychedelic,  folklore,  heavy,  progressive",,"['Big Nothing', ""Knocking' on the Coffin"", 'My Father Was a Collapsing Star', 'Death Knocked at My Door', ""Christ's Entry Into Govan"", 'The Prophet', 'Devil in Dungeness', 'This Is How the World Will End', ""I'm Coming"", 'Rebecca, Dressed as a Waterfall']","['#e1c39f', '#ac9671', '#a95112', '#6d2a19', '#edcfab', '#866748', '#928c8e', '#184481', '#1c3b96']",,67
0,khruangbin2018conndo,Con todo el mundo,Khruangbin,26 January 2018,3.43,"Psychedelic Rock
Funk, Lounge, Psychedelic Soul, Funk Rock","calm,  instrumental,  peaceful,  summer,  warm,  soft,  mellow,  psychedelic,  hypnotic,  meditative,  rhythmic,  spiritual",,"['Como me quieres', 'Lady and Man', 'Maria también', 'August 10', 'Como te quiero', 'Shades of Man', 'Evan Finds the Third Room', 'A Hymn', 'Rules', 'Friday Morning']","['#ad6c50', '#5d5455', '#7a7a7a']",#341 for 2018,2433
0,kurtvile2018bottin,Bottle It In,Kurt Vile,12 October 2018,3.36,"Folk Rock, Singer-Songwriter
Psychedelic Folk, Slacker Rock","mellow,  warm,  male vocals,  repetitive,  playful,  deadpan,  hypnotic,  existential,  calm,  introspective,  psychedelic,  lethargic,  sentimental,  surreal",English,"['Loading Zones', 'Hysteria', 'Yeah Bones', 'Bassackwards', 'One Trick Ponies', 'Rollin With the Flow', 'Check Baby', 'Bottle It In', 'Mutinies', 'Come Again', 'Cold Was the Wind', 'Skinny Mini', '(Bottle Back)']","['#99857c', '#94948a', '#bdafbc', '#52443b', '#f5b55b', '#aa6665', '#848b84', '#dbd6b6']",#531 for 2018,1537
0,macmiller2018swiing,Swimming,Mac Miller,3 August 2018,3.62,"Pop Rap, Alternative R&B
Jazz Rap, Neo-Soul, Synth Funk","bittersweet,  mellow,  introspective,  male vocals,  lonely,  alcohol,  calm,  drugs,  melancholic,  breakup,  sombre,  warm,  lush,  lethargic,  depressive,  existential,  ethereal,  atmospheric,  longing,  psychedelic,  rhythmic,  soothing,  melodic,  eclectic,  sentimental,  aquatic,  peaceful",English,"['Come Back to Earth', 'Hurt Feelings', ""What's the Use?"", 'Perfecto', 'Self Care', 'Wings', 'Ladders', 'Small Worlds', 'Conversation, Pt. 1', 'Dunno', 'Jet Fuel', '2009', 'So It Goes']","['#cccccc', '#969291', '#c3bfbe', '#7f8289', '#cb8d92', '#e7a1a9', '#b5b3af']","#40 for 2018, #6,580 overall",9293
0,dorianconcept2018theion,The Nature of Imitation,Dorian Concept,3 August 2018,3.24,"Wonky, Nu Jazz
Future Bass, Glitch Hop, Skweee",atmospheric,,"['Promises', 'Angel Shark', 'J Buyers', ""A Mother's Lament"", 'No Time Not Mine', 'Pedestrians', 'Self Similarity', 'Dishwater', 'E13', 'The Space', 'You Give and Give']","['#e63416', '#847a82', '#b1acb2', '#c0c3ba']",#892 for 2018,296
0,megbaird2018ghosts,Ghost Forests,Meg Baird & Mary Lattimore,9 November 2018,3.27,"Psychedelic Folk, Chamber Folk
New Age","female vocals,  warm,  peaceful,  atmospheric,  ethereal,  melancholic,  psychedelic,  calm",English,"['Between Two Worlds', 'Damaged Sunset', 'In Cedars', 'Blue Burning', 'Painter of Tygers', 'Fair Annie']","['#c4c4c0', '#572e1a', '#a45c43', '#b0b1a4', '#fa9a82', '#c7a8a5', '#c4a89c']","#1,270 for 2018",220
0,sunflowerbean2018twelue,Twentytwo in Blue,Sunflower Bean,23 March 2018,3.03,"Indie Pop, Power Pop
Jangle Pop, Glam Rock",melodic,English,"['Burn It', 'I Was a Fool', 'Twentytwo', 'Crisis Fest', 'Memoria', 'Puppet Strings', 'Only a Moment', 'Human For', 'Any Way You Like', 'Sinking Sands', 'Oh No, Bye Bye']","['#828b94', '#c1ae9d', '#785631', '#cd9a49']","#1,302 for 2018",474
0,thesoftmoon2018crinal,Criminal,The Soft Moon,2 February 2018,3.0,"Darkwave, Industrial Rock, EBM
Electro-Industrial, Post-Punk, Darkwave, Synth Punk","dark,  mechanical,  atmospheric,  male vocals,  rhythmic,  anxious,  introspective,  aggressive,  cold,  noisy,  repetitive,  angry",English,"['Burn', 'Choke', 'Give Something', 'Like a Father', 'The Pain', 'It Kills', 'ILL', 'Young', 'Born Into This', 'Criminal']","['#97989c', '#989ca8', '#9fa1af', '#6e727b']","#1,332 for 2018",904
0,grantleephillips2018widins,Widdershins,Grant-Lee Phillips,23 February 2018,3.22,"Americana, Alt-Country
Singer-Songwriter",,English,"['Walk in Circles', 'Unruly Mobs', 'King of Catastrophes', ""Something's Gotta Give"", 'Scared Stiff', 'Miss Betsy', 'The Wilderness', 'Another, Another, Then Boom', 'Totally You Gunslinger', 'History Has Their Number', 'Great Acceleration', 'Liberation', 'Russian Dolls [hidden track]']","['#8f9299', '#9b9b93', '#4d4c52', '#555553', '#7b7b87']",,63
0,gogopenguin2018ahutar,A Humdrum Star,GoGo Penguin,9 February 2018,3.41,"Nu Jazz, Jazz Fusion
Jazz-Rock, Post-Rock","rhythmic,  melodic,  instrumental,  soothing,  uncommon time signatures,  atmospheric,  lush",,"['Prayer', 'Raven', 'Bardo', 'A Hundred Moons', 'Strid', 'Transient State', 'Return to Text', 'Reactor', 'Window']","['#7a7a7a', '#7a7b7a', '#7d7c7a', '#81867f']",#437 for 2018,795
0,rodneycrowell2018chrere,Christmas Everywhere,"Rodney Crowell
...",2 November 2018,3.19,"Christmas Music, Country
Country, Novelty","melancholic,  happy,  sad",,"['Clement’s Lament (We’ll See You in the Mall)', 'Christmas Everywhere', 'When the Fat Guy Tries the Chimney on for Size', 'Christmas Makes Me Sad', 'Merry Christmas From an Empty Bed', 'Very Merry Christmas', 'Christmas in Vidor', 'Christmas for the Blues', 'Come Christmas', ""Let's Skip Christmas This Year"", 'Christmas in New York', 'All for Little Girls & Boys']","['#c3b0a5', '#c9b79f', '#b46362', '#949381', '#f5aba0', '#aa202f']",,20
0,johnnymarr2018calmet,Call the Comet,Johnny Marr,15 June 2018,3.24,"Indie Rock, Alternative Rock
Jangle Pop, Post-Punk","melodic,  male vocals,  melancholic,  atmospheric,  warm,  futuristic",English,"['Rise', 'The Tracers', 'Hey Angel', 'Hi Hello', 'New Dominions', 'Day in Day Out', 'Walk Into the Sea', 'Bug', 'Actor Attractor', 'Spiral Cities', 'My Eternal', 'A Different Gun']","['#7e8283', '#888ca5', '#7b807c', '#9fbcc4']",#875 for 2018,419
0,soccermommy2018cleean,Clean,Soccer Mommy,2 March 2018,3.35,"Singer-Songwriter, Indie Pop, Indie Rock
Indie Folk, Bedroom Pop","female vocals,  breakup,  melancholic,  love,  calm,  melodic,  lethargic,  angry,  soft,  bittersweet,  mellow,  autumn,  warm,  lonely,  longing,  soothing",English,"['Still Clean', 'Cool', 'Your Dog', 'Flaw', 'Blossom (Wasting All My Time)', 'Last Girl', 'Skin', 'Scorpio Rising', 'Interlude', 'Wild Flowers']","['#c49e95', '#928887', '#c3c7a6', '#99832e']",#513 for 2018,3960
0,nathanielrateliffthenightsweats2018teaams,Tearing at the Seams,Nathaniel Rateliff & The Night Sweats,9 March 2018,3.34,"Rhythm & Blues, Blue-Eyed Soul, Southern Soul",,English,"['Shoe Boot', 'Be There', 'A Little Honey', 'Say It Louder', 'Hey Mama', 'Babe I Know', 'Intro', ""Coolin' Out"", ""Baby I Lost My Way, (But I'm Going Home)"", 'You Worry Me', 'Still Out There Running', 'Tearing at the Seams']","['#7a7a7a', '#cccccc']","#1,120 for 2018",214
0,tuneyards2018icaife,I Can Feel You Creep Into My Private Life,Tune-Yards,19 January 2018,2.9,"Art Pop, Alternative Dance
Synthpop, Glitch Pop, Neo-Soul, Deep House","quirky,  rhythmic,  female vocals,  political,  anxious,  energetic,  playful,  repetitive",English,"['Heart Attack', 'Coast to Coast', 'ABC 123', 'Now as Then', 'Honesty', 'Colonizer', 'Look at Your Hands', 'Home', 'Hammer', 'Who Are You', 'Private Life', 'Free']","['#3f757f', '#8c8c8a', '#878787', '#c1c0bf']","#1,522 for 2018",1197
0,kristinhersh2018posuds,Possible Dust Clouds,Kristin Hersh,5 October 2018,3.22,Alternative Rock,female vocals,English,"['LAX', 'No Shade in Shadow', 'Halfway Home', 'Fox Point', 'Lethe', 'Loudmouth', 'Gin', 'Tulum', 'Breathe In', 'Lady Godiva']","['#6b6b69', '#858585', '#a9a9a9', '#a9a9a9', '#949695', '#9e9e9c', '#cbcbcb', '#b5b5b5']",,110
0,jakeshears2018jakars,Jake Shears,Jake Shears,10 August 2018,3.02,"Pop, Pop Rock
Glam Rock, Disco, Funk",,,"['Introduction', 'Good Friends', 'Big Bushy Mustache', 'Sad Song Backwards', ""Everything I'll Ever Need"", 'All for What', 'S.O.B.', 'Creep City', 'The Bruiser', 'Clothes Off', 'Palace in the Sky', ""Mississippi Delta (I'm Your Man)""]","['#a8a296', '#929288', '#8d7a59', '#746440']",,89
0,luluc2018scutor,Sculptor,Luluc,13 July 2018,3.06,Indie Folk,,English,"['Spring', 'Heist', 'Kids', 'Controversy', 'Cambridge', 'Me and Jasper', 'Genius', 'Moon Girl', ""Needn't Be"", 'Sculptor']","['#9caab2', '#8f9190', '#415667', '#6a8aa3', '#6f91aa', '#476074', '#ca9d7e']",,114
0,thelowanthem2018thesea,The Salt Doll Went to Measure the Depth of the Sea,The Low Anthem,23 February 2018,3.05,"Indie Folk
Indie Pop","calm,  male vocals",English,"['Bone of Sailor, Bone of Bird', 'River Brine', 'Give My Body Back', 'Drowsy Dowsing Dolls', 'The Krill Whistle Their Fight Song', 'Toowee Toowee', 'Coral Crescent', 'Dotwav', 'Cy Twombly by Campfire', 'Gondwanaland', 'To Get Over Only One Side', 'Final Transmission From the Diving Umbrella']","['#1d4b7f', '#226ca9', '#86aadc', '#accff5']",,106
0,calexico2018thesus,The Thread That Keeps Us,Calexico,26 January 2018,3.0,"Americana, Indie Rock
Alt-Country","melodic,  male vocals,  mellow,  desert,  warm","English, Spanish","['End of the World With You', 'Voices in the Field', 'Bridge to Nowhere', 'Spinball', 'Under the Wheels', 'The Town & Miss Lorraine', 'Flores y tamales', 'Another Space', 'Unconditional Waltz', 'Girl in the Forest', 'Eyes Wide Awake', 'Dead in the Water', 'Shortboard', 'Thrown to the Wild', 'Music Box']","['#c2c188', '#b0ad76', '#f0e1ba', '#cbc4be', '#7e7d4f', '#9ab7c5', '#ada998', '#cec6a2']","#1,361 for 2018",393
0,benincity2018lasght,Last Night,Benin City,6 April 2018,2.96,"Alternative R&B
UK Hip Hop, Alternative Dance",,English,[],"['#bd7453', '#b09eaa', '#b03025', '#6987c7', '#8c8a8b', '#7956cc', '#bc89b4', '#751d19', '#5a2859', '#e79796']",,13
0,camilacabello2018camila,Camila,Camila Cabello,12 January 2018,2.51,"Pop, Contemporary R&B
Dance-Pop, Latin Pop, Electropop, Alt-Pop","female vocals,  love,  tropical,  melodic,  warm,  summer,  breakup,  rhythmic,  urban,  party",English,"['Never Be the Same', 'All These Years', 'She Loves Control', 'Havana', 'Inside Out', 'Consequences', 'Real Friends', ""Something's Gotta Give"", 'In the Dark', 'Into It', 'Never Be the Same (Radio Edit)']","['#8b86ae', '#9f99bb', '#c2b5a5', '#954e32', '#cd884d', '#ad6242']",,1843
0,nothing2018dantop,Dance on the Blacktop,Nothing,24 August 2018,3.18,"Shoegaze
Alternative Rock, Dream Pop, Noise Pop, Alternative Metal","male vocals,  melancholic,  melodic,  noisy,  dense,  atmospheric,  ethereal,  bittersweet,  sombre",English,"['Zero Day', 'Blue Line Baby', 'You Wind Me Up', 'Plastic Migraine', 'Us/We/are', 'Hail on Palace Pier', 'I Hate the Flowers', ""The Carpenter's Son"", '(Hope) Is Just Another Word with a Hole in It']","['#85898a', '#9fa0a0', '#c8a494', '#5e4737']",#979 for 2018,1080
0,lucero2018amosts,Among the Ghosts,Lucero,3 August 2018,3.43,"Alt-Country, Folk Rock, Country Rock, Southern Rock
Gothic Country","male vocals,  melodic,  pastoral,  bittersweet,  raw,  passionate",English,"['Among the Ghosts', 'Bottom of the Sea', 'Everything Has Changed', 'Always Been You', 'Cover Me', 'To My Dearest Wife', 'Long Way Back Home', 'Loving', 'Back to the Night', 'For the Lonely Ones']","['#b3b19c', '#928f7e', '#b8bbb2', '#868887', '#aaac9f']","#1,704 for 2018",132
0,napeyes2018imbnow,I'm Bad Now,Nap Eyes,9 March 2018,3.15,"Indie Rock
Jangle Pop","introspective,  melodic,  playful,  sarcastic,  male vocals",,"['Every Time the Feeling', ""I'm Bad"", 'Judgment', 'Roses', 'Follow Me Down', 'You Like to Joke Around With Me', 'Dull Me Line', 'Sage', 'Hearing the Bass', 'White Disciple', 'Boats Appear']","['#c3c2c7', '#ada99d', '#75642c', '#8b4b4c', '#908c8b', '#db675a', '#878868', '#a58e62', '#d5481d', '#98c1c3']","#1,089 for 2018",270
0,hinds2018idorun,I Don't Run,Hinds,6 April 2018,3.06,"Slacker Rock
Twee Pop, Garage Rock Revival, Indie Pop","female vocals,  lo-fi,  melodic,  warm,  summer","English, Spanish","['The Club', 'Soberland', 'Linda', 'New for You', 'Echoing My Name', 'Tester', 'Finally Floating', 'I Feel Cold But I Feel More', 'To the Morning Light', 'Rookie', 'Ma Nuit']","['#bca39e', '#564649', '#c3c1ca', '#b1a6ac', '#b56b52', '#a3989e', '#706f77', '#b4b0b0']","#1,231 for 2018",691
0,thegoodthebadthequeen2018merand,Merrie Land,"The Good, the Bad & the Queen",16 November 2018,3.36,"Art Rock
Chamber Pop, Dark Cabaret, Art Pop","political,  conscious,  concept album,  male vocals,  melancholic,  lush,  love,  sombre,  poetic,  longing,  pessimistic,  melodic,  history,  cold",English,"['Introduction', 'Merrie Land', 'Gun to the Head', 'Nineteen Seventeen', 'The Great Fire', 'Lady Boston', 'Drifters & Trawlers', 'The Truce of Twilight', 'Ribbons', 'The Last Man to Leave', 'The Poison Tree']","['#c9c9c9', '#868686', '#9a9a9a', '#9f9f9f', '#acacac']",#527 for 2018,937
0,sarahlouise2018deeods,Deeper Woods,Sarah Louise,11 May 2018,3.2,"Contemporary Folk
Appalachian Folk Music, Psychedelic Folk, American Primitivism, Free Folk","calm,  female vocals,  acoustic,  natural,  pastoral,  psychedelic",,"[""Bowman's Rest"", 'When Winter Turns', 'The Field That Touches My House and Yours', 'Pipevine Swallowtails', 'Up on the Ridge', ""On Nights When I Can't Sleep"", 'Fire Pink and Milkweed']","['#7c7c7a', '#bba67a', '#553e36', '#7a7a7a', '#928d89']",,117
0,corrosionofconformity2018nocown,No Cross No Crown,Corrosion of Conformity,12 January 2018,3.13,"Stoner Metal, Southern Metal
Southern Rock, Heavy Metal","heavy,  male vocals,  psychedelic,  rhythmic,  energetic",English,"['Novus Deus', 'The Luddite', 'Cast the First Stone', '1. No Cross', 'Wolf Named Crow', 'Little Man', ""Matre's Diem"", 'Forgive Me', 'Nothing Left to Say', 'Sacred Isolation', 'Old Disaster', 'E.L.M.', '2. No Cross No Crown', 'A Quest to Believe (A Call to the Void)', 'Son and Daughter']","['#8c8080', '#5b3624', '#7d5b7e', '#66486a', '#a7969e']","#1,096 for 2018",454
0,johnprine2018theess,The Tree of Forgiveness,John Prine,13 April 2018,3.51,"Americana, Singer-Songwriter
Contemporary Folk","male vocals,  sentimental,  humorous,  playful,  warm,  melodic,  soft,  mellow,  female vocals,  melancholic,  acoustic,  poetic,  love,  bittersweet,  pastoral,  calm,  summer,  nature,  optimistic",English,"[""Knockin' on Your Screen Door"", 'I Have Met My Love Today', 'Egg & Daughter Nite, Lincoln Nebraska, 1967 (Crazy Bone)', ""Summer's End"", 'Caravan of Fools', 'Lonesome Friends of Science', 'No Ordinary Blue', 'Boundless Love', 'God Only Knows', 'When I Get to Heaven']","['#888c7e', '#c9afa2', '#b69582', '#5f432d']",#239 for 2018,649
0,lindiortega2018librty,Liberty,Lindi Ortega,30 March 2018,3.43,"Gothic Country, Americana
Alt-Country, Mariachi, Dream Pop","female vocals,  atmospheric,  desert,  psychedelic,  mellow,  dark,  surreal,  warm,  lonely,  love,  mysterious","English, Spanish","['Through the Dust, Pt. 1', 'Afraid of the Dark', ""You Ain't Foolin' Me"", ""Til My Dyin' Day"", ""Nothing's Impossible"", 'Through the Dust, Pt. 2', 'The Comeback Kid', 'Darkness Be Gone', 'Forever Blue', 'In the Clear', 'Pablo', 'Lovers in Love', 'Through the Dust, Pt. 3', 'Liberty', 'Gracias a La Vida']","['#7a7a7a', '#aba7a4', '#8f8373', '#655243', '#695f46']","#1,111 for 2018",193
0,yolatengo2018thegon,There's a Riot Going On,Yo La Tengo,16 March 2018,3.23,"Ambient Pop, Indie Rock
Dream Pop, Krautrock","mellow,  ethereal,  atmospheric,  calm,  female vocals,  male vocals,  optimistic,  existential,  warm,  romantic,  lethargic,  melodic,  love,  bittersweet,  playful,  psychedelic,  avant-garde",English,"['You Are Here', 'Shades of Blue', 'She May, She Might', 'For You Too', 'Ashes', '- Ashes', '- [untitled]', 'Polynesia #1', 'Dream Dream Away', 'Shortwave', 'Above the Sound', ""Let's Do It Wrong"", ""- Let's Do It Wrong"", '- [untitled]', 'What Chance Have I Got', 'Esportes Casual', 'Forever', '- Forever', '- [untitled]', 'Out of the Pool', 'Here You Are']","['#b4a99c', '#bb9d92', '#7a7a7a']",#851 for 2018,1712
0,johnlegend2018alemas,A Legendary Christmas,John Legend,26 October 2018,2.8,"Christmas Music, Vocal Jazz","Christmas,  male vocals,  calm,  winter,  love",,"['What Christmas Means to Me', 'Silver Bells', 'Have Yourself a Merry Little Christmas', 'No Place Like Home', 'Bring Me Love', 'Merry Christmas Baby / Give Love on Christmas Day', 'Christmas Time Is Here', 'Waiting for Christmas', 'Purple Snowflakes', 'The Christmas Song (Chestnuts Roasting On An Open Fire)', 'Please Come Home for Christmas', 'Wrap Me Up in Your Love', 'By Christmas Eve', 'Merry Merry Christmas']","['#c6c4be', '#a6a098', '#831715', '#ce958e', '#5f4a53', '#89a5b1', '#a97b61', '#935c48', '#b5b2bd']",,91
0,nineinchnails2018badtch,Bad Witch,Nine Inch Nails,22 June 2018,3.53,"Experimental Rock, Industrial Rock
Noise Rock, Dark Ambient, Art Rock, Dark Jazz, Synth Punk","noisy,  male vocals,  anxious,  mechanical,  atmospheric,  ominous,  rhythmic,  heavy,  aggressive,  futuristic,  manic,  pessimistic,  eclectic,  chaotic,  dark,  angry,  raw,  concept album,  nihilistic,  energetic,  nocturnal,  apocalyptic,  dense,  dissonant,  hypnotic,  cryptic,  surreal,  abstract,  sombre,  existential,  mysterious,  suspenseful,  misanthropic",English,"['Shit Mirror', 'Ahead of Ourselves', 'Play the Goddamned Part', 'God Break Down the Door', ""I'm Not From This World"", 'Over and Out']","['#c0c1bc', '#afafad', '#b8b8b6', '#535351', '#6f6f6d', '#929290']",#135 for 2018,6157
0,villagers2018thewim,The Art of Pretending to Swim,Villagers,21 September 2018,3.33,"Indie Pop, Indie Folk
Folk Pop, Folktronica, Chamber Pop",melodic,English,"['Again', 'A Trick of the Light', 'Sweet Saviour', 'Long Time Waiting', 'Fool', 'Love Came With All That It Brings', 'Real Go-Getter', 'Hold Me Down', 'Ada']","['#979694', '#517281', '#b4ab99', '#ccc0ab']",#641 for 2018,347
0,dirtyprojectors2018lamose,Lamp Lit Prose,Dirty Projectors,13 July 2018,2.97,"Art Pop, Indie Pop
Progressive Pop, Alternative R&B, Glitch Pop","quirky,  warm,  male vocals,  sampling,  dense,  melodic,  female vocals,  happy",English,"['Right Now', 'Break-Thru', ""That's a Lifestyle"", 'I Feel Energy', 'Zombie Conqueror', 'Blue Bird', 'I Found It in U', 'What Is the Time', ""You're the One"", '(I Wanna) Feel It All']","['#bbbcb4', '#b0b1ac', '#c2c0a9', '#b4b299', '#b70019', '#716058', '#a49f98', '#b0aca5', '#6c0100', '#737546']","#1,372 for 2018",1193
0,gaika2018basume,Basic Volume,Gaika,27 July 2018,2.96,"Experimental Hip Hop, UK Hip Hop, UK Bass
Dancehall, Grime, Alternative R&B","nocturnal,  futuristic,  dark,  cold,  male vocals,  rebellious,  political,  conscious",English,"['Basic Volume', 'Hackers & Jackers', 'Seven Churches for St Jude', 'Ruby', 'Born Thieves', '36 Oaths', 'Black Empire (Killmonger Riddim)', 'Grip', 'Clouds, Chemists and the Angel Gabriel', 'Immigrant Sons (Pesos & Gas)', 'Close to the Root', 'Yard', 'Crown & Key', 'Warlord Shoes', 'Spectacular Anthem']","['#929e9e', '#c3c4be', '#51524c', '#8f9190', '#9f9fa0']","#1,409 for 2018",414
